3863,10000,blue,10000,10000,false,true,true,true,medium,medium,true,true,true,both,true,both,,true,,691,"2014-03-21 12:52:20 PM"
973,10000,blue,10000,10000,true,true,true,false,medium,medium,true,true,true,both,false,both,,true,,974,"2014-03-21 12:55:29 PM"
10000,10000,,,true,true,true,false,medium,medium,true,true,false,push,true,low,,true,,691,"2014-03-21 12:57:28 PM"
5102,10000,blue,10000,10000,false,true,true,true,medium,medium,false,true,false,push,true,low,,true,,691,"2014-03-21 01:06:01 PM"
702,1000,red,1000,1000,true,true,true,true,medium,medium,true,true,true,both,true,both,,true,,691,"2014-03-21 01:07:36 PM"
294,21,red,,,true,true,true,false,medium,high,true,false,true,false,both,100,true,"Robot stopped moving half way through the match",691,"2014-03-21 01:46:06 PM"
3328,21,blue,20,90,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"seems quite weak",691,"2014-03-21 01:47:47 PM"
294,21,red,20,90,true,true,true,false,medium,high,true,false,true,false,both,100,true,"Robot stopped moving half way through the match",691,"2014-03-21 01:47:49 PM"
3759,22,red,75,11,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"poor driving",691,"2014-03-21 01:54:24 PM"
4960,22,red,75,11,false,true,true,false,slow,medium,true,true,false,push,false,low,100,true,,691,"2014-03-21 01:54:33 PM"
4966,23,blue,,,false,true,true,true,medium,medium,false,true,false,none,false,low,0,false,"Most of match was spent chasing the ball",691,"2014-03-21 01:59:15 PM"
4966,23,blue,0,0,false,true,true,true,medium,medium,false,true,false,none,false,low,0,false,"Most of match was spent chasing the ball",691,"2014-03-21 02:02:05 PM"
988,23,red,0000000,0000000,true,true,true,false,medium,medium,true,true,false,push,false,low,100,true,"just a grabber",691,"2014-03-21 02:02:27 PM"
1452,24,red,00,00,false,true,true,false,medium,medium,false,true,false,push,false,none,0,true,"Robot never contacted ball",691,"2014-03-21 02:11:15 PM"
2637,24,blue,0000000,000000,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"only pushed but truss a lot",691,"2014-03-21 02:11:16 PM"
867,25,blue,146,15,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,,691,"2014-03-21 02:18:21 PM"
4913,25,blue,145,15,true,true,true,false,medium,medium,false,true,false,push,false,low,0,true,"grabber/ didn't really work",691,"2014-03-21 02:18:22 PM"
5102,26,blue,11,67,true,true,true,false,fast,high,true,true,true,both,false,both,0,true,"very aggresive",691,"2014-03-21 02:23:22 PM"
3993,29,blue,131,100,true,true,true,false,medium,medium,true,true,true,both,true,high,25,false,"shooter has low power but can make it",691,"2014-03-21 03:21:53 PM"
4201,31,red,82,86,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"potential for being in the top",691,"2014-03-21 03:26:37 PM"
980,32,red,68,47,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,good,691,"2014-03-21 03:34:15 PM"
1515,41,red,36,41,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"did not do well",691,"2014-03-21 04:29:48 PM"
687,42,blue,101,26,false,true,true,false,medium,medium,false,true,false,push,true,none,0,false,"chair/very good for taking in zone 1 and passing",691,"2014-03-21 04:37:06 PM"
1717,43,blue,141,46,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"well 1717... nuff said",691,"2014-03-21 04:43:35 PM"
981,44,blue,107,16,true,true,true,false,medium,low,true,true,true,both,false,both,0,false,"seemed to be having problems",691,"2014-03-21 04:49:25 PM"
4415,45,blue,65,43,true,true,true,false,medium,medium,true,true,true,both,false,both,100,true,"pretty good",691,"2014-03-21 04:57:23 PM"
4964,47,red,83,83,true,true,true,false,medium,medium,true,true,false,push,false,none,0,true,grabber,691,"2014-03-21 05:09:39 PM"
867,48,blue,146,21,true,true,true,false,medium,medium,true,true,true,both,false,both,0,true,"did very little",691,"2014-03-21 05:16:34 PM"
